feature	s__Bifidobacterium_adolescentis	s__Bifidobacterium_bifidum	s__Bifidobacterium_longum	s__Bifidobacterium_pseudocatenulatum	s__Collinsella_aerofaciens	s__Collinsella_intestinalis	s__Collinsella_stercoris	s__Eggerthella_lenta	s__Bacteroides_caccae	s__Bacteroides_cellulosilyticus	s__Bacteroides_dorei	s__Bacteroides_eggerthii	s__Bacteroides_faecis	s__Bacteroides_faecis_CAG_32	s__Bacteroides_finegoldii	s__Bacteroides_fragilis	s__Bacteroides_massiliensis	s__Bacteroides_ovatus	s__Bacteroides_stercoris	s__Bacteroides_thetaiotaomicron	s__Bacteroides_uniformis	s__Bacteroides_vulgatus	s__Bacteroides_xylanisolvens	s__Barnesiella_intestinihominis	s__Coprobacter_fastidiosus	s__Butyricimonas_synergistica	s__Butyricimonas_virosa	s__Odoribacter_splanchnicus	s__Paraprevotella_xylaniphila	s__Prevotella_copri	s__Alistipes_finegoldii	s__Alistipes_indistinctus	s__Alistipes_putredinis	s__Alistipes_shahii	s__Parabacteroides_distasonis	s__Parabacteroides_goldsteinii	s__Parabacteroides_merdae	s__Lactobacillus_rogosae	s__Streptococcus_parasanguinis	s__Streptococcus_salivarius	s__Streptococcus_thermophilus	s__Clostridium_bolteae_CAG_59	s__Clostridium_sp_CAG_242	s__Clostridium_sp_CAG_58	s__Hungatella_hathewayi	s__Intestinimonas_butyriciproducens	s__Lawsonibacter_asaccharolyticus	s__Monoglobus_pectinilyticus	s__Eubacterium_eligens	s__Eubacterium_hallii	s__Eubacterium_ramulus	s__Eubacterium_sp_CAG_38	s__Eubacterium_ventriosum	s__Anaerostipes_hadrus	s__Anaerotignum_lactatifermentans	s__Blautia_obeum	s__Blautia_sp_CAG_257	s__Blautia_wexlerae	s__Ruminococcus_gnavus	s__Ruminococcus_torques	s__Coprococcus_catus	s__Coprococcus_comes	s__Dorea_formicigenerans	s__Dorea_longicatena	s__Eisenbergiella_massiliensis	s__Eisenbergiella_tayi	s__Fusicatenibacter_saccharivorans	s__Clostridium_aldenense	s__Clostridium_asparagiforme	s__Clostridium_bolteae	s__Clostridium_citroniae	s__Clostridium_clostridioforme	s__Clostridium_lavalense	s__Clostridium_saccharolyticum	s__Clostridium_symbiosum	s__Lachnospira_pectinoschiza	s__Eubacterium_rectale	s__Roseburia_faecis	s__Roseburia_hominis	s__Roseburia_intestinalis	s__Roseburia_inulinivorans	s__Sellimonas_intestinalis	s__Oscillibacter_sp_57_20	s__Oscillibacter_sp_CAG_241	s__Intestinibacter_bartlettii	s__Agathobaculum_butyriciproducens	s__Anaeromassilibacillus_sp_An250	s__Anaerotruncus_colihominis	s__Faecalibacterium_prausnitzii	s__Flavonifractor_plautii	s__Gemmiger_formicilis	s__Clostridium_leptum	s__Eubacterium_siraeum	s__Ruminococcaceae_bacterium_D16	s__Ruminococcus_bicirculans	s__Ruminococcus_bromii	s__Ruminococcus_lactaris	s__Ruthenibacterium_lactatiformans	s__Dielma_fastidiosa	s__Clostridium_innocuum	s__Clostridium_spiroforme	s__Erysipelatoclostridium_ramosum	s__Holdemania_filiformis	s__Firmicutes_bacterium_CAG_83	s__Firmicutes_bacterium_CAG_94	s__Acidaminococcus_intestini	s__Phascolarctobacterium_faecium	s__Dialister_invisus	s__Veillonella_atypica	s__Veillonella_dispar	s__Veillonella_infantium	s__Veillonella_parvula	s__Veillonella_sp_T11011_6	s__Parasutterella_excrementihominis	s__Sutterella_parvirubra	s__Turicimonas_muris	s__Bilophila_wadsworthia	s__Escherichia_coli	s__Haemophilus_parainfluenzae	s__Haemophilus_sp_HMSC71H05	s__Proteobacteria_bacterium_CAG_139	s__Akkermansia_muciniphila
MSMB4LXY	-5.40367622358499	-5.40367622358499	-5.40367622358499	-5.40367622358499	-5.40367622358499	-5.40367622358499	-5.40367622358499	5.89371417202447	-5.40367622358499	7.91512691147367	-5.40367622358499	-5.40367622358499	-5.40367622358499	-5.40367622358499	-5.40367622358499	11.049296177597	-5.40367622358499	7.75430716143679	-5.40367622358499	-5.40367622358499	11.2280559568397	6.47014227665528	-5.40367622358499	-5.40367622358499	-5.40367622358499	-5.40367622358499	-5.40367622358499	9.10855562020878	-5.40367622358499	-5.40367622358499	-5.40367622358499	6.36110463442943	10.871685620374	-5.40367622358499	-5.40367622358499	-5.40367622358499	-5.40367622358499	-5.40367622358499	-5.40367622358499	-5.40367622358499	-5.40367622358499	7.0985338965196	-5.40367622358499	8.40819873358442	-5.40367622358499	-5.40367622358499	-5.40367622358499	-5.40367622358499	2.41274076010681	8.93993645628571	8.35787538502517	-5.40367622358499	-5.40367622358499	10.2937514896604	-5.40367622358499	7.99110989256875	-5.40367622358499	7.69570712392172	9.00755113910693	-5.40367622358499	6.18232310760711	7.73668619484687	9.81881108275188	9.63959915075469	1.88320018816571	-5.40367622358499	7.72754976460659	-5.40367622358499	-5.40367622358499	6.57900909091912	5.47079855774432	-5.40367622358499	2.49026891465097	-5.40367622358499	-5.40367622358499	-5.40367622358499	9.98272911205201	9.05503520769388	5.43553206968824	8.11077113260982	9.58295362385394	-5.40367622358499	6.09920900649082	-5.40367622358499	5.94909222625274	7.64439670347903	3.99239654830723	6.14279039479193	10.3187929112025	8.71129501585974	6.73626196130671	4.9026396304048	-5.40367622358499	-5.40367622358499	3.12168353049764	-5.40367622358499	-5.40367622358499	6.81728996053518	-5.40367622358499	-5.40367622358499	-5.40367622358499	5.51233908370512	7.05273092581251	3.96289837042183	-5.40367622358499	-5.40367622358499	-5.40367622358499	8.69657032137991	-5.40367622358499	-5.40367622358499	-5.40367622358499	5.02130979477343	-5.40367622358499	9.37270102980666	-5.40367622358499	5.56471170313371	9.75396544812201	-5.40367622358499	-5.40367622358499	-5.40367622358499	6.33160047890175	-5.40367622358499
MSMB4LYB	-4.60323493662231	-4.60323493662231	-4.60323493662231	-4.60323493662231	-4.60323493662231	-4.60323493662231	-4.60323493662231	-4.60323493662231	-4.60323493662231	7.19299553541019	-4.60323493662231	-4.60323493662231	-4.60323493662231	-4.60323493662231	-4.60323493662231	11.273301251291	-4.60323493662231	8.34763049678587	-4.60323493662231	-4.60323493662231	12.8275882145674	4.1826104013389	-4.60323493662231	-4.60323493662231	-4.60323493662231	-4.60323493662231	-4.60323493662231	9.28253928503036	-4.60323493662231	-4.60323493662231	-4.60323493662231	7.00664481042057	11.5784729628655	-4.60323493662231	-4.60323493662231	-4.60323493662231	-4.60323493662231	-4.60323493662231	-4.60323493662231	-4.60323493662231	-4.60323493662231	-4.60323493662231	-4.60323493662231	6.38241365514009	-4.60323493662231	-4.60323493662231	-4.60323493662231	-4.60323493662231	7.39218457652159	8.4421631596369	6.94574276564041	-4.60323493662231	-4.60323493662231	8.97401970125243	-4.60323493662231	-4.60323493662231	-4.60323493662231	9.29046831109485	9.6484322232876	-4.60323493662231	-4.60323493662231	6.60994936984746	7.63308074302879	8.51558416725849	-4.60323493662231	-4.60323493662231	9.02606772249422	-4.60323493662231	-4.60323493662231	-4.60323493662231	2.26473947234798	-4.60323493662231	-4.60323493662231	-4.60323493662231	-4.60323493662231	-4.60323493662231	11.3690023414346	10.9577626791993	6.2428152005268	9.55592277089054	9.09311025570758	-4.60323493662231	7.42455398906696	3.50177060092493	3.2526972630963	6.73081502707825	5.66666499675828	-4.60323493662231	11.4687802306642	8.52158741502527	5.73627925960432	7.59823211944385	5.69435339394293	-4.60323493662231	9.16942135482185	-4.60323493662231	-4.60323493662231	7.03527417111478	-4.60323493662231	-4.60323493662231	-4.60323493662231	-4.60323493662231	6.03408578174518	7.4295016612406	-4.60323493662231	-4.60323493662231	-4.60323493662231	9.31612289262283	-4.60323493662231	-4.60323493662231	-4.60323493662231	-4.60323493662231	-4.60323493662231	10.3056378190359	-4.60323493662231	6.32326094219774	9.49368128830425	6.33895565182802	-4.60323493662231	-4.60323493662231	7.37217218838225	-4.60323493662231
MSMB4LYH	7.4815048934101	-6.92253150064639	6.13341639523178	1.92698246484001	6.3847350981861	-6.92253150064639	2.20670726989275	-6.92253150064639	7.65988818588639	2.28088495625697	7.0298681814473	-6.92253150064639	-6.92253150064639	-6.92253150064639	7.37679991251984	-6.92253150064639	8.14921911657778	6.84826512401967	8.86954740405804	6.55689214644917	8.58071988794603	8.68408848197941	1.9663631687252	5.83866399754176	-6.92253150064639	2.75662429493872	2.50057880221644	6.63126488149697	5.35026945418423	-6.92253150064639	2.60342220871026	-6.92253150064639	7.39273018459323	4.91270207594684	6.99491361106434	3.86226188686093	6.76978377685178	-6.92253150064639	-6.92253150064639	-6.92253150064639	-6.92253150064639	-6.92253150064639	-6.92253150064639	-6.92253150064639	-6.92253150064639	-6.92253150064639	4.83130670434959	2.00292288618001	6.45737067119548	7.62791144835661	4.08937014553011	3.57734450400517	5.7153592749573	8.97473554244732	-6.92253150064639	6.3174388969245	-6.92253150064639	6.74041162349496	-6.92253150064639	5.39781135110655	5.24993782459477	6.23512372818554	5.85771051382672	8.25303749680841	-6.92253150064639	-6.92253150064639	7.93154795105781	-6.92253150064639	-6.92253150064639	-6.92253150064639	-6.92253150064639	-6.92253150064639	-6.92253150064639	-6.92253150064639	-6.92253150064639	-6.92253150064639	5.03771093645456	8.19860849639569	4.56118140213429	4.77197357928034	5.3148023806578	-6.92253150064639	5.56669171557259	3.71454915626421	1.0293798812078	5.44778783095021	2.6573704250916	-6.92253150064639	9.84001628967811	4.38583906844594	3.45348773291805	1.58481335471503	8.90828346396063	-6.92253150064639	-6.92253150064639	5.98916269594988	6.53627697015363	4.38362806411817	-6.92253150064639	-6.92253150064639	1.85255443441087	-6.92253150064639	-6.92253150064639	7.18723770660255	1.61269805325595	-6.92253150064639	6.22384328176935	-6.92253150064639	-6.92253150064639	-6.92253150064639	-6.92253150064639	-6.92253150064639	-6.92253150064639	7.04261470255655	-6.92253150064639	5.00990003513176	-6.92253150064639	-6.92253150064639	-6.92253150064639	-6.92253150064639	4.49785095237663	-6.92253150064639
MSMB4LZ4	-4.83893510967829	-4.83893510967829	6.1152167126526	-4.83893510967829	7.70139661095113	-4.83893510967829	-4.83893510967829	-4.83893510967829	9.10418647507912	7.49909080890049	8.93740937363999	-4.83893510967829	-4.83893510967829	-4.83893510967829	9.65101421268234	-4.83893510967829	8.37668361052538	10.1810544244853	-4.83893510967829	-4.83893510967829	10.6093530585338	11.5040202990691	-4.83893510967829	-4.83893510967829	7.77792512108202	-4.83893510967829	-4.83893510967829	-4.83893510967829	-4.83893510967829	-4.83893510967829	9.54872436738628	-4.83893510967829	9.95411968654016	-4.83893510967829	8.71305381432473	-4.83893510967829	8.24865254096719	-4.83893510967829	-4.83893510967829	-4.83893510967829	-4.83893510967829	-4.83893510967829	-4.83893510967829	5.391371090308	-4.83893510967829	4.75401107625998	6.72307571398242	-4.83893510967829	10.9675601597209	4.1608076801522	-4.83893510967829	8.26343166161719	8.82516052286774	8.94277147805598	-4.83893510967829	7.96967870463874	-4.83893510967829	5.0575781791205	6.16667522917907	-4.83893510967829	-4.83893510967829	6.36924350421357	6.15077158609596	-4.83893510967829	-4.83893510967829	-4.83893510967829	8.03358390123177	-4.83893510967829	-4.83893510967829	-4.83893510967829	-4.83893510967829	-4.83893510967829	-4.83893510967829	-4.83893510967829	-4.83893510967829	-4.83893510967829	11.2328737460662	10.9495615695629	5.6358426756389	11.140749950418	9.4874216718398	5.23349320815773	-4.83893510967829	-4.83893510967829	-4.83893510967829	3.74983428022717	4.4677149424353	-4.83893510967829	12.1807144577387	7.83886155937037	5.95061074565483	5.9026870197317	-4.83893510967829	-4.83893510967829	7.88646987470162	-4.83893510967829	-4.83893510967829	5.59137936035077	-4.83893510967829	-4.83893510967829	-4.83893510967829	-4.83893510967829	-4.83893510967829	-4.83893510967829	6.6364027079605	-4.83893510967829	-4.83893510967829	-4.83893510967829	-4.83893510967829	-4.83893510967829	-4.83893510967829	-4.83893510967829	-4.83893510967829	7.89216483671814	-4.83893510967829	4.29678946891711	-4.83893510967829	-4.83893510967829	-4.83893510967829	-4.83893510967829	5.14893954611801	-4.83893510967829
MSMB4LZ8	3.87375691029684	-6.80448085100085	3.63025240899083	5.44647433386773	5.71388476891617	3.8231921718794	0.516046111271884	-6.80448085100085	7.90353212724378	8.21644976351445	-6.80448085100085	-6.80448085100085	-6.80448085100085	-6.80448085100085	-6.80448085100085	-6.80448085100085	-6.80448085100085	6.76967254020473	-6.80448085100085	7.31602675624961	9.37574144611153	10.2651534021468	6.92540754638385	6.40261146728307	-6.80448085100085	5.09207984129088	2.45664768780743	6.60476077587611	-6.80448085100085	-6.80448085100085	-6.80448085100085	-6.80448085100085	8.94994271876496	3.39283236343501	7.4904395834321	-6.80448085100085	8.54130773858432	3.06859903911385	-6.80448085100085	-6.80448085100085	-6.80448085100085	-6.80448085100085	-6.80448085100085	5.02981046438586	-6.80448085100085	-6.80448085100085	6.01472397536519	2.16899729752018	7.18496704757284	5.53481501467358	5.27438890604142	4.21186700346858	6.23500296533034	7.70428738141869	5.22169329974811	3.27468121560743	-6.80448085100085	2.30393753124994	-6.80448085100085	5.18524385068186	2.99092025167022	7.38449559075433	5.55444591990729	6.87428286460247	-6.80448085100085	-6.80448085100085	7.13559060978371	-6.80448085100085	-6.80448085100085	-6.80448085100085	2.3765336915935	-6.80448085100085	-6.80448085100085	2.65357860485558	0.878462318877437	8.29450227159364	8.6069164151745	8.42415123016939	2.57230572861099	7.29631465861548	6.65153794236489	-6.80448085100085	4.27567511053371	-6.80448085100085	-6.80448085100085	5.17601403292772	1.28837017653753	2.95634806779769	9.10150651054781	6.11806724275008	3.45391508602629	1.79539770703399	-6.80448085100085	-6.80448085100085	6.81134752276298	-6.80448085100085	5.95124670869885	4.29763022392999	-6.80448085100085	-6.80448085100085	-6.80448085100085	-6.80448085100085	3.61901998916026	6.4863096679924	4.23316308106159	-6.80448085100085	7.21243549581457	-6.80448085100085	-6.80448085100085	-6.80448085100085	-6.80448085100085	-6.80448085100085	-6.80448085100085	6.38269788421824	-6.80448085100085	2.07749433324801	-6.80448085100085	-6.80448085100085	-6.80448085100085	-6.80448085100085	3.27551975492117	8.11654180378045
MSMB4LZC	-4.99745767412135	-4.99745767412135	-4.99745767412135	-4.99745767412135	-4.99745767412135	-4.99745767412135	-4.99745767412135	6.69979566697086	-4.99745767412135	10.6128296298431	6.11798573323155	4.83082130081702	-4.99745767412135	-4.99745767412135	-4.99745767412135	8.27740530654746	-4.99745767412135	4.56078931210171	-4.99745767412135	9.46968043075569	10.1458414237772	12.7745242796623	9.15058952903098	-4.99745767412135	-4.99745767412135	5.23752546632277	4.91602971299311	9.34187034699591	-4.99745767412135	-4.99745767412135	-4.99745767412135	-4.99745767412135	9.71636740750168	1.33226323140135	10.4290697490747	-4.99745767412135	-4.99745767412135	-4.99745767412135	-4.99745767412135	-4.99745767412135	-4.99745767412135	-4.99745767412135	-4.99745767412135	7.19391241660527	-4.99745767412135	-4.99745767412135	5.12921342892901	3.55722396170588	-4.99745767412135	-4.99745767412135	-4.99745767412135	9.31543514923212	-4.99745767412135	9.63190371978317	6.1205122631253	5.33231017290353	6.87977056875139	7.14007378361172	9.21516385982798	8.66748693783966	-4.99745767412135	-4.99745767412135	5.96035932963734	-4.99745767412135	7.52986841603303	5.72119555682869	-4.99745767412135	4.71674412781919	-4.99745767412135	6.2074605546025	5.73613071397346	6.87824110188946	6.03728681807864	5.13439974870057	-4.99745767412135	-4.99745767412135	-4.99745767412135	6.68217643123766	-4.99745767412135	-4.99745767412135	-4.99745767412135	-4.99745767412135	-4.99745767412135	-4.99745767412135	4.4337035537994	4.29455484649886	-4.99745767412135	-4.99745767412135	9.0361766571265	8.76718160565717	-4.99745767412135	6.57713657322225	-4.99745767412135	-4.99745767412135	-4.99745767412135	-4.99745767412135	-4.99745767412135	8.47440838795182	-4.99745767412135	-4.99745767412135	-4.99745767412135	7.04763015866959	-4.99745767412135	-4.99745767412135	-4.99745767412135	-4.99745767412135	-4.99745767412135	9.4443554195382	-4.99745767412135	-4.99745767412135	-4.99745767412135	-4.99745767412135	-4.99745767412135	10.3895108011148	-4.99745767412135	7.16231445549163	7.83741294624324	6.34136437245931	-4.99745767412135	-4.99745767412135	7.6109451708215	-4.99745767412135
MSMB4LZK	5.6738395233758	-4.40658008866985	4.43717929324814	-4.40658008866985	5.1374429183188	-4.40658008866985	-4.40658008866985	-4.40658008866985	10.954804532111	-4.40658008866985	11.0896095771732	-4.40658008866985	-4.40658008866985	-4.40658008866985	-4.40658008866985	-4.40658008866985	-4.40658008866985	10.1661180782143	12.6268939180741	10.3405042186331	11.4155500769036	12.1964010921828	8.19214594424115	-4.40658008866985	-4.40658008866985	-4.40658008866985	-4.40658008866985	-4.40658008866985	-4.40658008866985	-4.40658008866985	8.80881997702347	-4.40658008866985	-4.40658008866985	4.86964165241985	11.2343811291849	5.02056377887435	10.1906428606854	-4.40658008866985	-4.40658008866985	-4.40658008866985	-4.40658008866985	-4.40658008866985	-4.40658008866985	-4.40658008866985	-4.40658008866985	-4.40658008866985	8.37554677610781	-4.40658008866985	-4.40658008866985	6.45339919748458	-4.40658008866985	-4.40658008866985	-4.40658008866985	5.99407017366309	-4.40658008866985	3.42583083851807	-4.40658008866985	5.29973619382199	-4.40658008866985	5.73675079440291	3.95067906483006	5.56039856164748	5.01572154521798	-4.40658008866985	6.05940481040677	-4.40658008866985	7.04766698434935	1.86818193257209	5.21195499598537	6.35855191796041	5.1663874774044	5.37536110578679	4.4138239768158	5.25998187507829	5.96255788162114	-4.40658008866985	5.16010517278309	8.22296456326095	5.7723018509789	-4.40658008866985	-4.40658008866985	-4.40658008866985	-4.40658008866985	-4.40658008866985	-4.40658008866985	-4.40658008866985	-4.40658008866985	-4.40658008866985	8.33103509571636	7.00332656116493	-4.40658008866985	5.22909337605197	-4.40658008866985	2.52195772949482	-4.40658008866985	-4.40658008866985	-4.40658008866985	6.20472155746962	-4.40658008866985	-4.40658008866985	-4.40658008866985	-4.40658008866985	-4.40658008866985	6.2984829496021	-4.40658008866985	-4.40658008866985	-4.40658008866985	8.16285359894568	-4.40658008866985	-4.40658008866985	-4.40658008866985	-4.40658008866985	-4.40658008866985	-4.40658008866985	6.15159963804468	-4.40658008866985	7.23333919548482	4.90460059823241	-4.40658008866985	-4.40658008866985	-4.40658008866985	-4.40658008866985
MSMB4LZR	-3.71256110050161	-3.71256110050161	-3.71256110050161	-3.71256110050161	-3.71256110050161	10.2688629688424	6.85980655445147	-3.71256110050161	-3.71256110050161	-3.71256110050161	-3.71256110050161	-3.71256110050161	11.9978145519931	10.6815950251049	-3.71256110050161	11.5741594802608	-3.71256110050161	-3.71256110050161	-3.71256110050161	5.33890076640709	-3.71256110050161	14.2174080527375	-3.71256110050161	-3.71256110050161	-3.71256110050161	-3.71256110050161	-3.71256110050161	-3.71256110050161	-3.71256110050161	-3.71256110050161	-3.71256110050161	-3.71256110050161	-3.71256110050161	-3.71256110050161	-3.71256110050161	-3.71256110050161	-3.71256110050161	-3.71256110050161	-3.71256110050161	-3.71256110050161	-3.71256110050161	-3.71256110050161	-3.71256110050161	9.26722667991126	-3.71256110050161	-3.71256110050161	-3.71256110050161	-3.71256110050161	-3.71256110050161	-3.71256110050161	-3.71256110050161	10.56463168468	-3.71256110050161	10.3154534084321	-3.71256110050161	8.56042692669382	5.42746409755955	6.71242491785681	9.34475375907227	-3.71256110050161	-3.71256110050161	-3.71256110050161	9.01708852360991	-3.71256110050161	-3.71256110050161	-3.71256110050161	-3.71256110050161	5.83289344348622	-3.71256110050161	8.19652633225064	-3.71256110050161	4.71273607621009	8.45825217538343	8.11591205896822	9.94730215825913	-3.71256110050161	-3.71256110050161	-3.71256110050161	-3.71256110050161	12.560258009072	-3.71256110050161	-3.71256110050161	-3.71256110050161	-3.71256110050161	7.88792642313859	-3.71256110050161	5.0295340952437	-3.71256110050161	8.24492838344067	10.9207497980162	-3.71256110050161	-3.71256110050161	-3.71256110050161	4.79881520559306	8.6047890209003	-3.71256110050161	-3.71256110050161	-3.71256110050161	8.50519799172249	-3.71256110050161	6.90561494358219	8.63856814160374	-3.71256110050161	-3.71256110050161	7.42931517572639	-3.71256110050161	-3.71256110050161	8.85248235145695	-3.71256110050161	-3.71256110050161	-3.71256110050161	-3.71256110050161	-3.71256110050161	10.5002620909385	-3.71256110050161	6.46213609591777	-3.71256110050161	6.96659787409907	-3.71256110050161	-3.71256110050161	7.84887830001425	-3.71256110050161
MSMB4LZX	5.78884120455294	-5.90349324645864	5.29226640766756	-5.90349324645864	4.15232905238076	-5.90349324645864	-5.90349324645864	-5.90349324645864	7.75038152133726	8.28133766418162	10.1992360444027	-5.90349324645864	-5.90349324645864	-5.90349324645864	9.01405406333429	-5.90349324645864	7.67852161112012	-5.90349324645864	7.09457820836897	8.9133625402612	9.82618480831103	9.41485193636069	8.26803373866978	8.57442225484101	-5.90349324645864	-5.90349324645864	-5.90349324645864	7.28841671577177	-5.90349324645864	-5.90349324645864	7.65402477708567	-5.90349324645864	8.99029457117692	5.21299126991804	6.93028364963948	-5.90349324645864	8.36814448148268	4.14500332798746	-5.90349324645864	-5.90349324645864	4.46438848171493	-5.90349324645864	6.0045843300113	-5.90349324645864	-5.90349324645864	-5.90349324645864	3.75351815443683	6.3851312638681	8.74872832850854	4.66938655928281	-5.90349324645864	7.15142819898715	-5.90349324645864	6.54470563377663	-5.90349324645864	5.56224626690483	-5.90349324645864	-5.90349324645864	-5.90349324645864	4.11292112493269	4.02229381357225	3.92640158577411	-5.90349324645864	8.52387363077229	-5.90349324645864	-5.90349324645864	7.84493796520391	-5.90349324645864	-5.90349324645864	-5.90349324645864	-5.90349324645864	-5.90349324645864	-5.90349324645864	-5.90349324645864	-5.90349324645864	8.34259835722363	9.17215615409638	-5.90349324645864	7.78309357303441	10.5230235039239	8.13160334234116	-5.90349324645864	7.55472932255034	-5.90349324645864	3.44669602063394	7.16658898036778	3.0456122230806	-5.90349324645864	11.0422993152524	3.63189723443806	-5.90349324645864	-5.90349324645864	6.03731744034022	-5.90349324645864	5.72384067779565	7.52807540847393	8.04366029721164	-5.90349324645864	-5.90349324645864	-5.90349324645864	-5.90349324645864	-5.90349324645864	-5.90349324645864	7.86548215289894	4.71174241178657	-5.90349324645864	-5.90349324645864	-5.90349324645864	-5.90349324645864	5.17743317862488	2.44196218170328	-5.90349324645864	-5.90349324645864	6.13452162906652	-5.90349324645864	-5.90349324645864	4.83747989750911	-5.90349324645864	4.83314253086024	-5.90349324645864	-5.90349324645864	-5.90349324645864
PSM6XBQY	-4.12131199242365	-4.12131199242365	-4.12131199242365	6.49245022433302	8.3635697266746	-4.12131199242365	-4.12131199242365	-4.12131199242365	11.0578845218494	8.18424845810667	12.4782118408398	-4.12131199242365	8.68845074107841	8.9719129543706	-4.12131199242365	-4.12131199242365	9.14800652460375	9.78675131075047	-4.12131199242365	9.15947463863697	12.2922211547926	12.8228652222945	10.5191416962155	-4.12131199242365	-4.12131199242365	-4.12131199242365	-4.12131199242365	7.68107645823057	-4.12131199242365	-4.12131199242365	8.51257742453805	-4.12131199242365	11.4175348224237	-4.12131199242365	9.25037872920597	-4.12131199242365	-4.12131199242365	-4.12131199242365	9.33673902817467	9.8561992107523	-4.12131199242365	-4.12131199242365	-4.12131199242365	-4.12131199242365	-4.12131199242365	-4.12131199242365	-4.12131199242365	-4.12131199242365	11.0067147847222	-4.12131199242365	-4.12131199242365	-4.12131199242365	-4.12131199242365	10.7507697140546	-4.12131199242365	9.11819599466434	-4.12131199242365	7.49922046298934	-4.12131199242365	-4.12131199242365	6.75486552883575	9.13358903400555	9.6708183663589	8.96010646623889	-4.12131199242365	-4.12131199242365	5.85871984775227	-4.12131199242365	-4.12131199242365	-4.12131199242365	-4.12131199242365	-4.12131199242365	-4.12131199242365	-4.12131199242365	-4.12131199242365	-4.12131199242365	10.325279366701	-4.12131199242365	9.25829641465057	-4.12131199242365	4.55134530161666	-4.12131199242365	10.5014379791165	-4.12131199242365	-4.12131199242365	-4.12131199242365	-4.12131199242365	-4.12131199242365	12.0566560916457	-4.12131199242365	-4.12131199242365	-4.12131199242365	-4.12131199242365	-4.12131199242365	-4.12131199242365	5.95196052790226	-4.12131199242365	-4.12131199242365	-4.12131199242365	-4.12131199242365	-4.12131199242365	-4.12131199242365	-4.12131199242365	7.39611333297147	-4.12131199242365	-4.12131199242365	-4.12131199242365	-4.12131199242365	6.85086114553844	8.5369216704703	-4.12131199242365	-4.12131199242365	-4.12131199242365	-4.12131199242365	-4.12131199242365	-4.12131199242365	-4.12131199242365	-4.12131199242365	7.98864064548015	-4.12131199242365	-4.12131199242365	-4.12131199242365
PSM6XBRK	-5.51930370905812	3.56671982841068	2.50719322988729	5.84257791153628	5.84501733379006	-5.51930370905812	-5.51930370905812	-5.51930370905812	8.77978726999391	-5.51930370905812	8.5579717029939	-5.51930370905812	9.32923865155755	-5.51930370905812	-5.51930370905812	-5.51930370905812	9.31893867240557	9.61907167373739	10.8099714890814	5.05203885675057	10.5095268635961	11.9408269230789	6.89865334080681	7.57210755589865	3.79728678276072	5.36628104230658	5.10131606928841	-5.51930370905812	7.56548448057312	-5.51930370905812	-5.51930370905812	-5.51930370905812	-5.51930370905812	4.18274062747646	9.89966713085284	-5.51930370905812	7.94107499949871	6.29934755676275	-5.51930370905812	-5.51930370905812	-5.51930370905812	-5.51930370905812	-5.51930370905812	-5.51930370905812	-5.51930370905812	-5.51930370905812	2.79724100887127	-5.51930370905812	6.19510030678936	-5.51930370905812	5.39562110540296	-5.51930370905812	8.24302862125281	4.59326903754117	7.20398708444774	2.84729912372561	-5.51930370905812	4.22992482444893	4.19670903144325	-5.51930370905812	3.4705146723088	6.9790317512854	5.64903065028714	7.02052677816863	-5.51930370905812	-5.51930370905812	7.15094625065954	-5.51930370905812	-5.51930370905812	-5.51930370905812	-5.51930370905812	-5.51930370905812	-5.51930370905812	-5.51930370905812	-5.51930370905812	8.95684685002903	8.9336462688022	8.8467651701237	6.84441777631105	-5.51930370905812	7.96083340838733	-5.51930370905812	-5.51930370905812	-5.51930370905812	-5.51930370905812	4.26376608999886	-5.51930370905812	-5.51930370905812	9.78307275183196	6.51983439011844	1.83377821145731	-5.51930370905812	-5.51930370905812	-5.51930370905812	-5.51930370905812	-5.51930370905812	6.06436908743358	0.369574249274756	-5.51930370905812	-5.51930370905812	-5.51930370905812	-5.51930370905812	-5.51930370905812	6.00278960248646	-5.51930370905812	8.83465211440327	7.74153556672987	-5.51930370905812	1.08869691623796	4.32925235995178	3.8360889346172	3.86675312065988	-5.51930370905812	-5.51930370905812	6.36546803099659	-5.51930370905812	4.03752994924965	-5.51930370905812	-5.51930370905812	-5.51930370905812	-5.51930370905812	-5.51930370905812
